g2(0): T&A;220,818349
g2(0): T&B;166,320392
g2(0): T&A&B;0,0119813536
Counts: T;1434114,00
Counts: A;727416,000
Counts: B;746896,000
Counts: T&A;80625,0000
Counts: T&B;62353,0000
Counts: T&A&B;42,0000000
Capture Duration (s);20,0000000
Rates (Hz): T;71705,7000
Rates (Hz): A;36370,8000
Rates (Hz): B;37344,8000
Rates (Hz): T&A;4031,25000
Rates (Hz): T&B;3117,65000
Rates (Hz): T&A&B;2,10000000
