g2(0): T&A;218,977092
g2(0): T&B;167,496677
g2(0): T&A&B;0,00742661216
Counts: T;1434776,00
Counts: A;727383,000
Counts: B;746611,000
Counts: T&A;79986,0000
Counts: T&B;62799,0000
Counts: T&A&B;26,0000000
Capture Duration (s);20,0000000
Rates (Hz): T;71738,8000
Rates (Hz): A;36369,1500
Rates (Hz): B;37330,5500
Rates (Hz): T&A;3999,30000
Rates (Hz): T&B;3139,95000
Rates (Hz): T&A&B;1,30000000
