g2(0): T&A;219,622347
g2(0): T&B;166,395710
g2(0): T&A&B;0,00893910323
Counts: T;1432027,00
Counts: A;726084,000
Counts: B;745032,000
Counts: T&A;79925,0000
Counts: T&B;62135,0000
Counts: T&A&B;31,0000000
Capture Duration (s);20,0000000
Rates (Hz): T;71601,3500
Rates (Hz): A;36304,2000
Rates (Hz): B;37251,6000
Rates (Hz): T&A;3996,25000
Rates (Hz): T&B;3106,75000
Rates (Hz): T&A&B;1,55000000
