g2(0): T&A;221,103574
g2(0): T&B;167,614586
g2(0): T&A&B;0,00766567750
Counts: T;1429167,00
Counts: A;728278,000
Counts: B;745400,000
Counts: T&A;80546,0000
Counts: T&B;62496,0000
Counts: T&A&B;27,0000000
Capture Duration (s);20,0000000
Rates (Hz): T;71458,3500
Rates (Hz): A;36413,9000
Rates (Hz): B;37270,0000
Rates (Hz): T&A;4027,30000
Rates (Hz): T&B;3124,80000
Rates (Hz): T&A&B;1,35000000
