g2(0): T&A;220,204195
g2(0): T&B;166,690621
g2(0): T&A&B;0,0107994437
Counts: T;1437541,00
Counts: A;728464,000
Counts: B;747276,000
Counts: T&A;80709,0000
Counts: T&B;62673,0000
Counts: T&A&B;38,0000000
Capture Duration (s);20,0000000
Rates (Hz): T;71877,0500
Rates (Hz): A;36423,2000
Rates (Hz): B;37363,8000
Rates (Hz): T&A;4035,45000
Rates (Hz): T&B;3133,65000
Rates (Hz): T&A&B;1,90000000
