g2(0): T&A;220,814004
g2(0): T&B;166,548305
g2(0): T&A&B;0,0130874320
Counts: T;1433291,00
Counts: A;728173,000
Counts: B;747535,000
Counts: T&A;80661,0000
Counts: T&B;62456,0000
Counts: T&A&B;46,0000000
Capture Duration (s);20,0000000
Rates (Hz): T;71664,5500
Rates (Hz): A;36408,6500
Rates (Hz): B;37376,7500
Rates (Hz): T&A;4033,05000
Rates (Hz): T&B;3122,80000
Rates (Hz): T&A&B;2,30000000
