g2(0): T&A;220,434969
g2(0): T&B;166,785302
g2(0): T&A&B;0,00970452941
Counts: T;1433150,00
Counts: A;726033,000
Counts: B;747622,000
Counts: T&A;80278,0000
Counts: T&B;62546,0000
Counts: T&A&B;34,0000000
Capture Duration (s);20,0000000
Rates (Hz): T;71657,5000
Rates (Hz): A;36301,6500
Rates (Hz): B;37381,1000
Rates (Hz): T&A;4013,90000
Rates (Hz): T&B;3127,30000
Rates (Hz): T&A&B;1,70000000
