g2(0): T&A;220,563327
g2(0): T&B;169,594145
g2(0): T&A&B;0,0109969606
Counts: T;1459928,00
Counts: A;737882,000
Counts: B;755288,000
Counts: T&A;83161,0000
Counts: T&B;65452,0000
Counts: T&A&B;41,0000000
Capture Duration (s);20,0000000
Rates (Hz): T;72996,4000
Rates (Hz): A;36894,1000
Rates (Hz): B;37764,4000
Rates (Hz): T&A;4158,05000
Rates (Hz): T&B;3272,60000
Rates (Hz): T&A&B;2,05000000
